elapsed,iterations,output,steps,tasks,flops,bytes,width,std,reps,scale_factor,time_per_task,flops_per_second,bytes_per_second,efficiency
3.655055e+02,16777216,16,1000,14000,60254879868800,0,14,0.000000e+00,1,1.000000e+00,3.655055e+02,1.648536e+11,0.000000e+00,1.000000e+00
1.839390e+02,8388608,16,1000,14000,30127439931648,0,14,1.000000e-02,2,2.000000e+00,1.839390e+02,1.637904e+11,0.000000e+00,9.935509e-01
9.276776e+01,4194304,16,1000,14000,15063719968512,0,14,2.586927e-02,3,4.000000e+00,9.276776e+01,1.623810e+11,0.000000e+00,9.850014e-01
4.716987e+01,2097152,16,1000,14000,7531859983744,0,14,4.718825e-02,4,8.000000e+00,4.716987e+01,1.596752e+11,0.000000e+00,9.685884e-01
2.423832e+01,1048576,16,1000,14000,3765929987456,0,14,1.973419e-02,5,1.600000e+01,2.423832e+01,1.553709e+11,0.000000e+00,9.424783e-01
1.273775e+01,524288,16,1000,14000,1882964993280,0,14,1.535995e-02,5,3.200000e+01,1.273775e+01,1.478256e+11,0.000000e+00,8.967084e-01
6.805646e+00,262144,16,1000,14000,941482493568,0,14,8.334310e-03,5,6.400000e+01,6.805646e+00,1.383385e+11,0.000000e+00,8.391597e-01
3.592386e+00,131072,16,1000,14000,470741247616,0,14,3.764259e-03,5,1.280000e+02,3.592386e+00,1.310386e+11,0.000000e+00,7.948789e-01
1.843459e+00,65536,16,1000,14000,235370627200,0,14,2.934401e-03,5,2.560000e+02,1.843459e+00,1.276788e+11,0.000000e+00,7.744982e-01
9.353409e-01,32768,16,1000,14000,117685305088,0,14,2.347053e-03,5,5.120000e+02,9.353409e-01,1.258208e+11,0.000000e+00,7.632275e-01
4.741112e-01,16384,16,1000,14000,58842647552,0,14,2.341714e-03,5,1.024000e+03,4.741112e-01,1.241115e+11,0.000000e+00,7.528591e-01
2.431182e-01,8192,16,1000,14000,29421328640,0,14,2.173959e-03,5,2.048000e+03,2.431182e-01,1.210165e+11,0.000000e+00,7.340851e-01
1.287746e-01,4096,16,1000,14000,14710662528,0,14,1.467358e-03,5,4.096000e+03,1.287746e-01,1.142357e+11,0.000000e+00,6.929530e-01
7.118101e-02,2048,16,1000,14000,7355330432,0,14,1.436884e-03,5,8.192000e+03,7.118101e-02,1.033328e+11,0.000000e+00,6.268156e-01
5.533104e-02,1024,16,1000,14000,3677663488,0,14,4.100860e-03,5,1.638400e+04,5.533104e-02,6.646656e+10,0.000000e+00,4.031857e-01
5.425844e-02,512,16,1000,14000,1838830464,0,14,1.809173e-03,5,3.276800e+04,5.425844e-02,3.389022e+10,0.000000e+00,2.055780e-01
5.311003e-02,256,16,1000,14000,919414400,0,14,1.815689e-03,5,6.553600e+04,5.311003e-02,1.731150e+10,0.000000e+00,1.050116e-01
5.442076e-02,128,16,1000,14000,459709824,0,14,3.030358e-03,5,1.310720e+05,5.442076e-02,8.447325e+09,0.000000e+00,5.124121e-02
5.413074e-02,64,16,1000,14000,229856256,0,14,2.220500e-03,5,2.621440e+05,5.413074e-02,4.246316e+09,0.000000e+00,2.575787e-02
